tiempo_ms
15
15
15
15
15
15
15
15
23
26
29
14
15
14
14
14
14
16
15
15
15
24
14
14
16
15
43
15
15
14
15
16
15
14
15
23
16
16
42
24
44
14
14
17
15
15
14
24
14
14
30
14
15
14
17
16
14
24
15
15
14
15
14
16
31
14
14
15
14
15
15
15
15
14
15
14
22
15
15
15
14
14
14
42
15
15
14
15
44
16
15
37
15
15
14
15
15
14
14
14
14
17
29
14
13
15
14
14
14
14
15
15
14
14
14
15
25
15
14
14
15
34
15
15
26
15
14
14
15
14
15
17
31
40
16
15
21
15
15
15
51
34
14
14
16
15
23
14
15
24
23
18
15
33
16
15
33
14
15
15
16
15
14
15
15
31
14
15
14
15
18
15
14
14
21
58
15
20
18
14
15
49
14
62
20
37
15
15
15
25
15
29
15
15
14
34
14
14
14
13
14
15
21
15
15
42
16
14
15
15
15
14
14
14
15
14
15
14
15
29
14
15
19
15
15
15
15
14
15
14
14
14
15
14
15
26
15
14
15
15
14
17
14
16
14
127
15
15
16
14
16
15
14
15
15
15
15
25
25
14
14
14
32
14
13
27
14
16
14
18
14
27
14
34
15
15
16
14
14
18
15
16
15
14
21
59
26
14
15
15
25
16
19
14
14
15
15
16
15
15
13
15
15
14
14
15
15
14
14
15
16
15
14
14
17
14
14
14
34
15
16
14
20
14
14
14
34
15
16
14
30
14
14
30
14
14
14
17
14
14
14
14
40
14
13
14
14
34
15
25
14
15
14
14
15
14
15
15
15
33
15
14
14
21
19
15
15
15
14
14
14
40
14
19
15
23
14
15
15
14
41
14
30
15
15
16
15
15
15
16
14
15
14
14
14
14
14
17
15
15
14
14
15
16
39
15
15
15
34
15
14
15
14
15
14
14
35
14
14
14
15
15
15
14
16
14
16
14
14
14
14
14
32
15
14
14
14
15
15
14
15
15
15
19
46
29
15
14
15
17
14
14
24
14
16
15
44
14
15
15
21
14
14
14
14
61
20
16
15
17
14
15
14
15
15
28
15
14
15
23
37
25
31
15
15
15
15
14
15
15
15
15
15
15
27
16
16
15
14
32
17
56
14
15
14
15
55
24
18
14
16
23
14
18
16
15
18
14
14
15
13
14
16
30
76
17
14
14
13
14
16
14
14
14
14
15
15
14
15
14
15
14
15
14
15
14
14
16
40
15
15
14
14
15
14
14
15
14
15
14
14
14
15
15
26
24
14
14
14
14
14
20
22
14
14
14
14
37
15
15
15
15
14
32
56
14
40
15
14
20
16
14
14
15
15
15
15
16
35
14
15
20
14
15
14
30
25
14
16
13
14
15
25
14
15
14
14
15
23
14
14
15
15
25
13
14
14
15
19
14
14
18
14
14
15
14
14
14
14
15
26
15
15
14
14
15
18
25
15
14
14
15
15
27
15
15
14
18
17
15
14
14
14
37
16
14
29
23
16
13
14
14
14
14
15
24
15
14
15
15
14
14
15
14
14
14
16
15
15
15
14
14
14
14
15
14
16
15
15
20
14
24
14
14
15
14
15
14
14
15
37
14
14
14
15
14
15
16
14
14
18
14
14
14
14
15
14
14
20
50
35
13
14
24
14
15
15
15
15
18
14
14
14
14
14
14
15
14
28
15
35
14
14
25
14
15
14
14
15
16
14
14
15
15
17
14
17
31
14
14
14
18
14
14
16
16
14
15
14
15
14
15
15
14
16
14
21
14
14
14
15
14
15
15
28
15
30
15
15
15
14
31
14
14
16
29
33
14
14
15
14
20
15
15
15
15
14
14
33
16
19
15
25
15
14
15
15
19
15
14
14
14
29
14
30
15
21
15
14
15
15
15
14
14
14
15
14
14
15
14
23
14
17
14
15
15
14
15
15
14
14
15
60
15
15
16
80
25
26
14
15
15
14
15
14
15
14
15
14
14
14
14
15
13
14
16
16
14
17
14
14
14
14
19
15
15
15
15
14
15
14
14
15
15
14
15
15
20
15
15
15
16
15
29
44
15
14
14
14
14
13
63
15
15
15
14
15
16
14
14
18
14
15
27
15
15
14
15
14
13
15
14
14
17
14
14
15
30
30
16
14
19
14
15
15
15
20
14
26
14
15
14
14
15
15
15
15
14
39
14
16
23
22
22
14
15
15
15
22
15
14
14
15
15
14
14
15
14
14
16
29
16
15
18
15
26
15
15
15
17
15
14
14
16
15
15
16
14
15
15
35
27
15
24
14
16
15
23
16
15
15
15
15
26
14
14
14
14
14
14
14
14
19
52
15
15
15
15
14
15
15
16
15
15
18
13
14
15
15
14
15
35
30
18
15
14
15
15
15
15
15
14
15
43
15
14
15
15
16
21
15
14
15
15
15
15
14
15
18
14
14
15
14
15
14
17
20
41
14
15
14
49
15
14
15
14
16
15
15
26
34
15
20
15
14
31
14
15
24
14
15
15
15
13
14
13
14
15
14
15
36
14
14
18
22
30
15
15
15
14
14
15
13
14
14
14
15
20
14
22
14
36
15
14
14
14
15
15
15
14
15
15
15
14
14
16
15
14
15
16
16
14
15
15
14
14
14
15
15
16
21
18
15
15
15
14
16
15
14
14
14
15
26
14
15
14
14
16
15
34
19
15
14
14
15
13
14
13
17
24
14
14
14
14
14
2321
15
18
14
29
20
33
14
46
14
17
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
15
14
14
15
15
14
14
16
27
37
14
14
14
14
21
14
29
14
16
15
17
15
15
34
16
15
14
14
14
15
43
15
15
32
15
15
15
16
15
15
15
15
26
15
15
14
16
37
15
15
14
15
14
15
26
15
23
24
14
15
16
15
16
16
26
18
14
15
15
15
15
14
15
15
14
14
16
65
13
15
14
15
16
15
15
15
16
14
19
16
14
15
15
44
14
15
14
32
16
31
16
15
16
17
15
16
15
32
14
16
14
15
14
15
15
16
15
15
15
15
16
15
15
15
15
14
15
23
22
16
14
15
15
15
15
30
15
14
39
44
14
17
15
14
19
21
17
15
15
14
14
15
16
14
19
14
15
15
15
24
15
14
17
15
17
33
16
24
14
15
23
16
13
15
14
16
15
18
27
26
14
15
22
15
14
15
14
15
14
26
15
14
15
14
27
15
16
15
26
15
14
15
30
16
14
14
14
14
30
14
14
14
14
18
39
16
19
15
14
14
14
44
16
15
16
31
25
16
37
16
14
16
27
62
45
16
15
15
36
14
15
14
14
15
15
15
15
15
15
16
15
14
15
14
19
22
15
27
14
15
21
30
15
14
14
29
14
15
14
15
14
14
38
14
15
15
43
14
14
15
14
38
14
14
15
14
33
15
14
14
32
17
42
15
41
14
15
15
15
14
14
15
15
14
14
15
14
14
16
15
14
14
21
16
14
14
31
14
14
15
23
15
15
15
14
35
15
15
14
14
22
14
15
14
15
14
36
15
31
15
15
19
16
23
15
16
14
15
15
15
14
15
16
32
14
16
15
16
15
16
14
15
15
15
16
14
16
16
15
15
20
15
14
16
15
20
39
28
14
15
16
15
14
14
15
15
15
15
15
15
15
18
15
24
15
16
15
15
15
16
14
14
14
14
13
15
14
16
14
15
15
59
25
15
16
15
30
16
14
15
16
15
15
14
31
33
28
36
40
14
20
21
14
14
16
45
15
14
16
14
24
17
15
14
15
35
15
14
14
16
15
20
15
15
14
15
16
16
15
29
14
14
15
15
14
15
15
21
19
14
19
15
15
15
15
14
36
15
15
30
39
14
15
15
14
15
13
34
14
14
14
23
40
14
15
27
14
15
15
14
15
18
25
32
14
16
15
15
15
14
15
16
14
16
15
15
14
14
15
14
15
15
14
15
17
20
15
15
14
31
20
36
15
15
14
14
15
20
16
15
14
20
25
15
14
15
14
15
31
15
14
14
15
14
16
15
15
15
16
15
15
16
15
14
16
40
15
15
16
16
25
14
16
32
15
16
15
15
15
14
15
16
20
15
15
15
24
15
16
25
14
20
14
15
15
15
14
14
30
14
29
42
15
15
15
28
14
15
14
14
16
20
16
15
15
15
16
14
16
14
15
14
26
15
15
32
15
15
14
30
17
14
15
19
15
15
14
15
26
14
15
15
47
16
15
42
15
16
14
14
15
14
42
15
16
14
14
18
14
16
15
16
14
14
15
14
14
14
15
32
14
18
15
14
50
16
14
14
17
53
15
14
15
15
14
15
18
15
14
14
15
14
28
44
15
15
15
14
15
15
14
23
14
15
14
16
14
14
16
26
15
14
16
15
17
15
71
14
15
14
16
15
16
15
16
14
29
15
14
13
15
16
15
15
17
16
14
16
14
16
30
16
16
15
14
14
14
16
14
14
14
28
139
37
32
14
16
14
14
15
15
15
14
15
16
15
36
15
14
89
14
15
14
16
23
14
13
15
61
332
15
15
26
13
16
15
14
15
14
15
22
15
14
14
23
13
15
15
15
14
16
16
14
14
15
15
37
15
16
29
106
22
15
14
106
14
15
14
26
16
15
14
14
15
15
15
14
15
14
14
42
16
14
15
44
25
14
15
18
20
15
15
16
36
14
15
15
15
15
33
14
15
17
15
27
72
14
15
15
14
14
16
16
14
16
15
18
15
16
16
17
15
14
15
15
20
18
15
15
15
15
15
15
15
15
16
14
14
14
33
35
15
15
15
42
15
57
15
15
24
17
17
14
28
15
14
15
14
15
14
14
14
15
15
15
16
15
16
15
15
26
16
15
15
14
14
16
14
15
15
16
14
15
26
25
14
14
16
14
16
14
15
14
28
16
15
14
15
15
14
15
16
15
16
16
41
23
14
16
14
14
13
14
25
14
15
14
16
13
15
15
14
15
15
19
23
15
14
14
35
15
16
16
24
30
18
14
14
15
16
14
14
15
14
14
38
16
16
14
14
15
15
28
15
15
15
15
17
14
15
16
16
16
15
70
22
15
15
39
20
14
18
16
17
15
15
15
14
18
14
15
15
15
61
15
15
15
15
32
16
16
15
27
15
16
14
16
16
15
14
14
14
14
14
14
15
17
23
15
25
15
15
14
15
16
14
14
15
14
14
15
16
14
14
15
14
14
14
33
15
14
14
35
15
15
15
16
15
14
15
16
14
33
39
14
16
19
15
17
48
15
24
20
14
17
15
20
14
14
18
14
14
14
14
16
16
15
14
15
15
14
14
15
14
15
19
21
14
16
15
15
15
22
16
16
16
14
14
18
16
14
16
15
15
19
18
28
16
42
24
14
14
15
14
14
14
14
49
19
15
14
14
17
14
14
15
15
14
14
15
14
14
24
14
15
14
15
44
14
24
27
14
27
15
15
14
14
14
14
14
15
14
16
15
15
20
15
15
15
37
15
16
29
15
15
15
22
16
22
15
15
15
14
15
15
15
16
14
14
15
15
32
32
18
14
33
14
14
15
14
15
14
14
15
15
14
15
14
14
31
16
42
14
15
15
15
14
15
17
20
14
14
13
14
16
16
15
14
35
16
15
15
15
16
15
15
15
16
15
15
15
15
15
15
14
15
27
43
14
29
15
42
19
19
14
16
15
16
14
14
25
15
16
14
16
20
15
14
43
15
43
16
24
16
14
15
14
15
16
15
15
15
15
16
32
15
16
14
15
18
15
55
16
14
15
14
14
15
15
15
18
22
15
30
16
16
14
15
15
37
37
14
15
15
14
14
16
27
14
16
14
15
15
15
15
16
15
16
15
15
15
40
14
15
28
15
14
15
24
15
14
22
14
15
15
44
37
15
44
14
14
15
15
15
16
33
15
15
17
15
15
16
16
37
15
15
15
15
14
16
14
14
15
29
15
16
19
15
15
14
15
15
51
14
16
15
15
17
15
16
14
15
23
14
15
28
15
16
16
14
15
14
15
15
14
30
14
14
15
16
15
47
16
14
14
29
15
14
15
14
13
14
14
32
26
14
13
15
19
14
37
14
15
14
14
39
35
14
17
15
17
15
15
15
16
16
15
15
15
15
14
15
26
23
16
16
15
15
14
15
14
15
16
14
35
14
34
14
15
15
14
16
15
14
15
15
15
41
15
13
26
15
15
14
14
14
14
14
15
14
15
14
15
14
14
15
15
19
16
15
16
15
15
16
15
39
15
14
14
15
14
14
15
15
15
15
15
15
18
14
16
15
26
16
40
15
14
16
15
15
16
14
16
15
14
14
16
16
14
14
42
31
16
16
15
14
24
36
14
15
14
16
15
16
54
15
43
18
15
20
20
15
15
15
19
16
44
15
26
14
17
15
14
30
37
15
15
15
16
17
15
15
15
16
14
26
15
26
16
57
35
15
16
15
32
16
17
15
15
15
15
15
16
14
15
15
15
15
14
15
14
67
15
15
14
14
15
13
17
16
14
15
14
31
16
15
14
13
17
17
31
16
15
16
24
14
15
14
16
14
15
15
15
14
15
14
26
14
14
41
14
15
16
14
14
14
16
15
15
15
16
15
16
16
16
14
16
15
15
17
26
16
16
14
36
14
15
15
15
15
23
16
77
16
16
16
14
15
15
14
29
16
14
15
16
16
26
15
36
14
14
64
16
15
15
15
14
14
14
15
28
27
16
14
16
49
14
15
14
20
14
16
16
15
16
15
15
15
15
17
14
15
15
15
15
15
14
16
27
16
15
16
16
16
20
16
14
14
14
15
15
32
14
14
15
15
15
15
15
14
15
14
16
14
24
16
16
14
14
19
15
16
15
15
15
15
17
29
44
14
37
15
15
19
16
14
15
16
15
14
18
15
30
14
25
14
14
15
14
28
15
15
14
14
15
15
29
53
15
15
13
15
15
14
14
15
15
14
42
15
14
14
15
18
14
16
14
190
79
223
144
111
126
16
15
14
15
14
14
15
41
14
14
14
16
14
14
14
15
15
19
14
15
16
15
15
14
14
15
35
14
16
15
15
17
15
15
16
16
16
25
15
16
22
14
15
14
15
16
14
14
15
17
14
15
14
15
16
15
15
15
29
31
15
15
14
15
30
15
16
14
15
14
15
14
28
15
14
48
15
19
23
16
17
14
16
15
16
43
14
19
15
15
15
16
15
14
14
14
15
14
16
34
14
15
15
16
14
15
14
22
15
14
16
15
15
15
31
14
15
18
28
14
14
13
16
15
16
16
34
15
14
14
15
15
14
15
58
14
14
15
15
39
16
15
15
14
18
16
15
14
15
15
15
15
15
16
15
15
15
15
20
21
16
15
23
22
14
15
17
14
14
16
15
35
15
16
15
15
14
15
14
15
15
14
33
15
14
15
15
15
16
15
15
15
14
16
20
39
19
21
29
16
15
17
15
15
14
16
15
14
15
15
15
16
14
21
15
14
23
15
16
14
14
22
14
15
15
14
15
16
15
21
14
15
14
14
15
16
40
17
19
15
15
28
15
30
15
13
14
14
15
30
14
16
14
15
32
14
14
15
14
51
15
14
16
14
15
19
15
14
15
25
26
15
15
16
15
15
14
14
15
24
50
15
28
23
15
14
15
15
16
15
14
14
15
14
25
14
289
190
338
302
112
29
16
15
16
40
14
14
15
16
14
14
15
14
15
32
15
15
14
18
28
16
16
17
15
14
15
15
14
16
16
15
14
16
15
14
16
35
15
14
17
14
14
17
15
15
15
16
24
14
20
16
15
15
15
33
14
15
14
15
14
23
26
14
14
43
16
15
16
15
14
14
15
15
54
14
14
14
14
14
19
14
15
15
15
15
15
15
15
14
14
14
14
14
16
15
14
14
35
14
14
23
14
27
14
24
14
36
15
15
16
15
14
14
15
15
16
14
15
15
33
15
14
15
14
14
15
23
16
14
13
17
14
16
15
14
14
15
15
25
14
27
14
39
13
14
14
16
16
15
15
15
14
14
14
14
14
16
14
14
15
15
34
31
30
15
15
15
15
14
14
15
14
15
15
15
14
15
45
25
14
14
21
14
24
15
15
15
15
14
15
15
21
30
25
14
15
15
14
33
15
14
25
25
15
14
14
14
14
14
14
14
14
15
14
15
17
15
14
28
15
14
14
21
27
14
15
33
14
14
14
14
16
24
14
30
15
42
17
14
15
17
41
15
16
14
15
14
15
14
15
14
14
15
14
30
14
16
14
20
14
15
15
14
31
15
15
14
15
14
22
14
14
58
14
14
54
15
16
15
14
14
17
16
14
15
15
16
15
14
14
15
15
14
14
26
15
14
15
17
15
15
15
14
14
29
17
14
14
15
15
15
14
14
15
14
15
40
26
14
17
15
15
14
14
30
14
14
23
32
15
14
13
14
15
15
14
19
14
14
14
27
15
15
15
14
16
14
15
15
14
15
33
15
14
15
15
15
14
16
14
15
15
14
15
15
15
14
20
15
15
72
16
16
14
28
27
14
15
29
15
14
16
15
26
16
14
31
15
15
15
14
14
21
36
15
15
16
14
15
16
15
15
14
15
14
23
16
15
16
14
15
14
15
15
15
16
14
15
15
14
15
18
16
14
15
16
14
28
21
15
15
15
14
14
15
15
14
15
14
14
33
24
14
14
15
15
14
16
14
26
43
15
15
15
15
15
16
16
15
15
15
14
15
15
14
14
15
15
28
15
14
15
16
14
31
16
15
15
15
16
15
14
14
14
16
14
14
15
14
14
14
16
16
14
14
41
15
16
16
14
15
15
14
14
17
17
14
14
15
30
14
17
14
15
14
15
16
14
26
32
21
14
14
14
24
15
14
22
35
18
15
14
18
15
15
14
14
14
15
15
16
27
14
15
15
15
14
20
20
14
14
15
14
20
33
14
15
14
23
16
15
14
15
14
43
15
15
24
16
15
15
15
14
15
15
16
14
15
14
15
14
16
14
14
17
16
24
15
15
15
15
15
33
15
15
15
14
15
15
15
14
14
14
15
14
14
14
16
32
14
44
14
15
15
36
15
15
14
14
15
14
53
14
15
19
21
20
15
15
15
15
42
15
15
15
15
18
15
14
16
15
15
15
21
14
16
15
25
15
16
14
15
14
14
45
41
15
14
15
17
14
15
14
15
14
33
16
15
15
15
15
15
14
15
15
16
14
14
15
15
15
15
14
24
14
15
15
14
64
15
15
16
14
28
14
14
15
24
14
15
14
14
15
22
32
15
14
26
29
14
15
14
15
14
14
14
16
14
15
22
15
15
14
15
14
15
16
48
14
13
15
13
15
15
57
15
15
15
33
14
16
15
14
29
16
15
15
14
14
15
15
14
15
14
15
14
15
28
16
14
15
14
14
14
14
15
14
15
15
15
15
16
15
16
23
14
15
15
16
15
23
15
20
15
15
15
32
28
37
15
15
14
14
14
14
14
14
15
15
14
15
14
16
15
18
15
16
15
14
36
15
14
14
15
14
14
16
16
14
15
21
25
14
14
16
30
15
23
40
16
15
15
15
15
14
15
15
29
17
15
15
14
14
15
15
14
25
15
15
25
15
15
16
39
16
46
15
14
16
20
24
14
15
16
14
38
15
15
15
24
15
14
16
14
15
14
15
14
15
15
15
23
15
15
14
14
15
15
35
14
15
23
14
15
19
15
16
15
18
14
14
66
15
14
15
21
15
15
17
15
16
15
42
20
14
14
15
14
15
14
14
15
24
14
14
14
14
15
16
16
14
16
15
14
17
30
25
15
31
14
15
23
29
26
15
15
14
15
27
15
15
16
15
15
14
15
14
15
15
15
15
14
24
15
14
30
15
15
14
15
14
15
15
17
14
18
18
14
14
15
28
15
14
15
14
44
60
14
14
13
15
14
16
17
14
15
14
14
24
14
14
15
15
40
14
15
14
28
32
17
15
14
14
15
18
19
23
15
33
14
15
15
15
15
14
14
15
15
14
19
15
16
14
16
14
15
14
16
15
14
14
15
14
15
16
14
16
14
15
14
27
16
31
33
15
30
14
14
15
15
14
14
14
14
22
14
14
14
15
30
14
15
16
17
14
24
15
15
15
16
14
15
15
16
15
15
15
15
17
16
14
31
32
29
15
16
18
15
16
15
15
14
15
15
15
15
15
14
15
15
15
14
22
14
14
15
16
16
14
14
14
13
20
15
15
15
15
14
15
14
17
15
39
14
15
16
21
15
29
14
15
14
15
15
29
14
27
16
16
15
24
14
44
14
17
31
44
15
15
15
14
20
14
15
15
15
14
19
15
16
45
24
15
14
19
15
41
15
36
30
14
15
16
15
15
15
14
28
24
14
14
14
15
15
16
15
15
14
14
14
16
14
23
16
14
15
18
14
15
15
14
26
15
14
15
25
16
31
16
14
15
14
15
16
14
16
14
15
14
15
16
15
14
22
28
16
15
16
14
14
14
14
14
15
43
14
15
19
15
14
15
15
20
23
16
15
14
15
15
15
16
27
15
15
15
14
16
16
14
15
14
15
18
15
16
15
15
15
16
14
14
15
17
15
15
15
15
26
15
14
14
22
23
13
14
14
44
16
15
14
14
14
17
16
14
16
15
14
15
14
15
14
15
15
15
14
14
13
13
32
51
13
26
20
14
23
14
15
18
35
15
16
25
15
14
17
15
15
15
15
15
15
15
16
15
15
20
44
14
14
14
15
15
15
15
14
14
14
15
15
14
14
14
16
15
36
15
15
14
15
31
23
15
16
15
15
14
15
16
15
15
14
15
15
36
15
14
32
14
16
14
15
15
15
14
15
14
2564
15
15
15
15
16
29
14
14
14
41
15
45
15
25
16
30
15
15
16
26
15
14
16
27
16
14
15
14
14
16
15
16
35
21
25
16
26
36
15
14
15
60
15
15
15
15
16
15
14
14
15
14
15
16
14
36
15
14
22
14
14
14
15
14
15
14
14
15
15
15
14
15
15
14
29
15
15
26
15
14
14
27
15
14
14
15
14
15
14
15
15
15
15
15
14
39
15
15
16
15
15
16
15
15
15
15
31
15
29
16
14
14
15
25
14
28
14
15
14
15
15
14
16
14
14
14
14
14
15
26
15
14
15
15
15
15
15
14
15
16
14
14
19
14
14
14
15
16
16
15
16
15
14
15
15
15
35
14
14
15
15
15
15
14
25
14
15
16
16
14
15
14
15
15
15
15
15
15
14
14
14
15
15
14
14
39
40
15
14
14
16
14
20
15
16
18
15
15
15
15
14
15
16
14
15
13
15
27
15
29
15
15
15
15
15
16
15
15
16
20
14
14
16
15
30
16
15
15
15
34
20
15
14
27
20
21
14
15
19
15
18
15
15
15
15
14
14
16
27
15
45
14
15
15
16
15
15
14
14
15
15
15
15
15
15
15
45
16
18
15
14
14
14
15
14
26
33
16
14
36
14
15
15
15
15
14
14
14
15
32
14
14
14
16
14
16
15
15
14
29
14
15
15
13
15
14
45
14
15
14
14
18
28
14
14
19
24
15
15
15
30
15
14
16
15
50
14
16
14
15
15
14
14
14
26
15
14
14
14
19
14
35
15
16
14
15
15
25
14
14
16
35
14
14
15
23
14
14
15
14
14
14
16
14
15
16
15
14
14
31
15
15
14
14
16
14
15
15
26
30
14
15
15
15
14
16
15
18
15
14
15
14
14
22
15
15
14
14
27
14
15
41
15
43
15
37
15
14
16
14
15
14
14
14
15
16
15
26
14
14
14
15
14
15
36
14
15
15
15
15
14
14
15
19
14
15
19
15
14
15
13
14
15
43
14
15
16
15
14
14
19
15
15
17
14
14
14
15
15
15
15
14
15
14
15
15
15
15
15
29
14
15
14
15
16
19
15
27
14
25
15
15
14
34
15
14
29
16
14
15
14
14
17
13
15
15
15
14
15
27
16
14
32
14
15
14
15
15
14
14
14
14
15
14
15
28
23
14
15
15
14
14
15
15
15
15
15
15
44
16
14
14
15
19
14
14
14
14
32
15
17
14
15
15
15
15
14
29
15
14
24
16
15
15
14
15
23
16
15
39
16
15
15
14
14
16
14
17
35
14
13
15
15
21
32
15
15
15
14
15
28
15
15
14
23
15
15
15
16
15
14
14
15
36
16
21
15
15
16
14
15
14
15
15
15
15
15
15
14
15
14
15
14
14
14
15
14
15
33
41
14
17
15
14
16
14
15
15
15
15
15
15
14
15
21
14
13
14
18
29
14
16
14
20
14
14
15
30
38
15
14
14
15
13
28
16
15
20
14
14
15
16
15
14
15
14
43
16
15
35
15
14
15
15
23
16
14
14
17
14
30
46
414
79
16
14
14
15
15
14
14
15
24
15
14
15
16
14
15
14
14
15
15
15
16
14
15
15
15
14
15
29
36
15
39
14
15
14
15
16
45
14
16
15
15
15
15
15
33
17
14
14
15
15
15
14
14
19
14
14
14
14
19
15
16
33
17
16
15
14
29
15
41
16
42
15
15
41
15
14
14
14
14
15
14
29
15
14
14
14
14
14
16
16
15
15
19
20
15
16
14
15
14
14
30
21
21
15
14
15
16
15
15
25
42
16
40
15
15
15
15
16
17
15
15
19
31
15
14
15
24
14
15
15
15
14
14
32
41
16
18
15
14
15
14
14
16
15
14
15
14
15
15
14
36
15
28
15
16
15
15
14
15
14
16
16
28
14
15
23
15
15
18
14
15
15
16
14
36
14
15
14
15
16
14
15
16
15
15
14
18
15
14
16
19
25
14
15
16
15
14
25
15
15
14
15
14
17
15
14
14
16
14
13
15
14
14
14
14
15
16
14
14
15
17
21
14
14
15
14
15
14
15
24
31
14
31
52
14
15
15
27
15
14
22
14
15
15
15
14
15
15
15
15
14
15
14
14
15
15
15
14
14
15
16
16
14
15
32
17
14
35
15
18
25
14
14
15
15
15
15
15
15
15
14
16
15
15
15
15
15
21
34
14
14
15
15
16
14
16
15
14
14
14
14
15
15
15
15
16
51
14
14
22
31
16
15
15
21
14
15
15
14
14
15
60
15
15
15
15
15
49
51
13
15
14
14
21
14
15
15
15
15
15
16
14
14
15
15
15
15
15
32
15
27
20
15
14
22
13
16
15
15
15
14
22
27
15
14
15
14
46
15
15
14
15
15
19
15
16
15
14
15
23
16
18
15
15
14
15
55
15
16
23
15
33
16
15
38
16
14
14
14
16
14
14
15
15
14
14
16
15
15
33
15
14
15
13
15
14
17
14
27
17
15
14
15
14
42
15
14
15
20
16
14
15
15
15
14
15
34
23
15
15
15
15
14
14
14
15
14
16
15
16
16
14
15
15
14
14
14
15
40
15
15
16
15
15
14
15
14
24
17
27
17
16
15
20
15
23
34
13
14
16
15
22
15
14
14
15
41
40
15
15
15
16
13
20
15
15
16
15
17
15
37
29
21
18
15
14
28
15
14
23
14
14
14
15
15
14
43
16
15
18
16
15
27
14
14
15
23
14
15
15
14
15
15
15
14
15
14
18
15
40
15
14
14
16
38
15
31
16
15
15
24
14
14
16
15
15
14
16
23
15
14
14
15
15
14
14
15
14
15
15
15
32
14
14
15
47
15
18
16
15
14
15
15
14
14
15
14
14
15
15
36
20
42
15
15
14
15
41
15
14
14
14
14
15
15
14
14
14
48
36
15
15
14
13
14
59
17
16
14
14
37
14
14
15
14
14
14
14
14
15
15
15
52
16
15
15
39
14
15
14
32
14
14
15
17
34
15
15
15
14
14
20
22
14
15
58
15
29
14
32
46
15
14
14
14
20
13
26
15
15
14
14
13
14
13
15
15
15
15
14
14
15
37
14
26
14
15
14
14
37
14
19
25
15
16
28
15
14
15
15
32
41
16
14
23
15
15
14
16
15
15
127
15
16
64
15
15
14
16
44
15
14
51
15
18
14
14
16
14
15
15
15
20
15
15
14
14
15
15
43
14
14
21
14
14
14
45
15
37
15
14
29
14
14
14
14
15
14
15
14
15
20
15
15
15
14
14
15
20
38
21
14
15
14
22
15
14
15
15
31
14
16
14
16
16
15
14
15
14
14
15
14
16
15
14
17
31
15
15
20
15
13
14
28
33
15
16
14
55
15
16
14
14
14
66
15
15
15
15
15
16
14
14
15
24
15
16
32
32
23
15
15
14
23
14
16
24
16
15
18
17
15
15
14
15
14
36
40
16
15
15
16
15
39
15
14
14
15
20
26
14
15
23
14
14
14
15
15
15
14
16
16
14
15
14
15
14
15
14
41
15
15
16
15
16
14
30
14
14
16
14
14
15
14
15
22
32
24
32
16
63
15
15
17
25
14
15
15
15
14
15
14
15
16
15
14
15
16
15
15
14
14
15
15
14
15
42
17
29
13
15
31
15
24
15
14
20
15
31
15
14
15
16
14
15
15
14
14
14
42
16
13
15
14
27
15
14
14
14
15
15
15
19
14
41
13
